"price","room_type","accommodates","cleaning_fee","host_listings_count","availability_90","extra_people","number_of_reviews","bathrooms","bedrooms","security_deposit","neighbourhood_group_cleansed","minimum_nights","longitude","latitude","cozy","cancellation_policy","property_type","polarity","spacious","private"
216,"Entire home/apt",4,49,1,1,0,9,1,0,250,"Manhattan",2,-73.9935553963426,40.7620661863364,TRUE,"moderate","Apartment",0.425760115911035,FALSE,FALSE
95,"Private room",2,0,1,0,0,19,1,1,0,"Manhattan",3,-73.938847160131,40.8160475574366,FALSE,"flexible","Apartment",0.536875492193159,FALSE,TRUE
131,"Entire home/apt",2,100,2,56,25,64,1,1,400,"Brooklyn",1,-73.9871832903183,40.6792360806445,TRUE,"strict","Apartment",0.883541261792749,TRUE,TRUE
101,"Private room",2,25,1,0,40,37,1,1,0,"Brooklyn",2,-73.9543174794459,40.7161685399034,FALSE,"moderate","Apartment",1.04615384615385,TRUE,TRUE
295,"Entire home/apt",2,0,1,0,0,7,1,1,0,"Manhattan",2,-73.9770132147773,40.7621405655449,FALSE,"flexible","Apartment",0.689429111656884,FALSE,TRUE
67,"Private room",1,0,1,0,0,3,1,1,0,"Manhattan",14,-73.9523163838201,40.8011213794833,FALSE,"strict","Apartment",1.42206035001956,FALSE,TRUE
342,"Entire home/apt",2,140,3,56,0,60,1,0,0,"Manhattan",3,-73.9622197888064,40.7701353449103,FALSE,"strict","Apartment",1.30021234698001,FALSE,FALSE
127,"Entire home/apt",4,65,1,68,30,4,1,1,0,"Queens",2,-73.8823085363974,40.7538222150984,FALSE,"strict","Townhouse",1.08539816287597,TRUE,TRUE
169,"Entire home/apt",3,40,2,18,60,9,1,1,0,"Manhattan",1,-73.9797560508142,40.7278472298887,TRUE,"moderate","Apartment",0.734016680876449,FALSE,FALSE
238,"Entire home/apt",5,100,1,0,0,6,2,3,0,"Brooklyn",3,-73.9497035078119,40.7143174620256,FALSE,"moderate","Condominium",1.47959088574822,TRUE,TRUE
97,"Private room",2,60,1,11,35,2,1,1,100,"Manhattan",2,-73.9870792640373,40.7223920137935,FALSE,"moderate","Apartment",0.11322770341446,FALSE,FALSE
58,"Private room",4,25,2,76,20,17,1,2,100,"Queens",1,-73.8156103562154,40.7538815101951,FALSE,"strict","House",0,FALSE,FALSE
78,"Private room",1,0,1,0,0,1,1,1,0,"Manhattan",2,-73.9796615760104,40.7482226866624,TRUE,"flexible","Apartment",0.565685424949238,FALSE,FALSE
312,"Entire home/apt",3,100,1,0,50,3,1,1,0,"Manhattan",6,-73.9890906502613,40.7644315187029,FALSE,"moderate","Condominium",1.37751365134765,FALSE,FALSE
69,"Private room",2,12,2,89,15,6,1,1,100,"Queens",1,-73.9282703432668,40.7571342327686,FALSE,"strict","Apartment",0.93580087114741,TRUE,TRUE
111,"Entire home/apt",2,50,1,0,0,1,1,0,200,"Brooklyn",3,-73.9924289345244,40.6642696467255,TRUE,"moderate","Apartment",0.52615221960198,FALSE,FALSE
40,"Private room",2,75,1,0,25,6,1,1,250,"Brooklyn",2,-73.9402236094225,40.7132155646967,FALSE,"strict","Apartment",0.858955690387333,FALSE,TRUE
356,"Entire home/apt",6,50,3,63,30,2,1,2,0,"Manhattan",3,-73.9814157028226,40.7573237458597,FALSE,"strict","Apartment",0.789280028230135,FALSE,FALSE
120,"Entire home/apt",4,50,3,3,20,53,1,0,0,"Manhattan",1,-73.9355947488283,40.7974664253478,FALSE,"flexible","Apartment",0,FALSE,FALSE
75,"Entire home/apt",2,60,1,6,10,3,1,1,150,"Brooklyn",4,-73.9140421122132,40.6967691354612,FALSE,"strict","Apartment",0.583333333333333,FALSE,TRUE
420,"Entire home/apt",4,100,1,2,0,4,2,2,300,"Manhattan",3,-74.0006610708417,40.740246965644,FALSE,"flexible","Apartment",1.33394593769983,FALSE,FALSE
84,"Private room",2,25,1,47,0,5,1,1,0,"Manhattan",1,-73.9842853504409,40.73089077276,TRUE,"flexible","Apartment",1.29624222367543,FALSE,TRUE
126,"Private room",4,45,1,43,25,30,1,1,150,"Brooklyn",2,-73.9818413315715,40.664596250885,FALSE,"moderate","Apartment",0.6557438524302,FALSE,TRUE
197,"Entire home/apt",6,100,1,22,25,59,1,2,200,"Queens",3,-73.916865038673,40.7582049460319,FALSE,"strict","Apartment",1.08989852182613,FALSE,FALSE
133,"Entire home/apt",2,100,1,0,40,7,1,1,500,"Brooklyn",5,-73.9639940478801,40.6729348125379,TRUE,"strict","Apartment",0.883541261792749,FALSE,FALSE
125,"Private room",2,20,1,61,30,12,1,1,0,"Brooklyn",2,-73.9309223012768,40.7009629886253,FALSE,"moderate","Apartment",1.07692307692308,TRUE,TRUE
156,"Entire home/apt",2,75,3,45,0,127,1,0,100,"Manhattan",1,-73.9816647986562,40.7295553366643,FALSE,"strict","Apartment",1.43348656112648,FALSE,FALSE
45,"Private room",2,25,2,25,25,36,1.5,1,150,"Brooklyn",4,-73.9077339065854,40.6974423162182,FALSE,"moderate","Apartment",0.304997140665209,TRUE,FALSE
75,"Shared room",2,0,1,90,20,4,1,1,0,"Brooklyn",1,-73.9365171906106,40.7079808807709,FALSE,"flexible","Loft",0.301511344577764,FALSE,FALSE
156,"Entire home/apt",4,50,1,0,0,1,1,2,0,"Manhattan",1,-73.9413153162854,40.8447838805751,FALSE,"flexible","Apartment",0.850553267123849,TRUE,FALSE
110,"Entire home/apt",5,100,1,25,0,82,1,1,0,"Brooklyn",1,-73.9604388469512,40.6850109054504,FALSE,"strict","Apartment",1.07375098438632,FALSE,TRUE
98,"Private room",2,125,2,0,30,1,1,1,250,"Manhattan",4,-73.9876971875128,40.7651945080153,TRUE,"strict","Apartment",1.20082389299098,FALSE,TRUE
73,"Private room",1,0,1,0,0,8,1,1,0,"Brooklyn",1,-73.971888159074,40.6942873338556,FALSE,"moderate","Apartment",0,FALSE,TRUE
52,"Private room",1,0,1,89,0,20,1,1,0,"Brooklyn",7,-73.9382380360643,40.6719646126189,FALSE,"flexible","Apartment",0.410391340834062,FALSE,FALSE
120,"Entire home/apt",2,0,1,0,0,1,1,0,200,"Bronx",1,-73.9272458684908,40.8238082290639,TRUE,"flexible","Apartment",0.942754542374435,FALSE,FALSE
115,"Entire home/apt",2,0,1,0,0,12,1,0,0,"Brooklyn",2,-73.9660979337084,40.6739248371713,FALSE,"flexible","Apartment",1.18599890665776,FALSE,FALSE
46,"Private room",2,25,6,90,15,34,2,1,100,"Brooklyn",2,-73.9580310665404,40.6094792740436,TRUE,"strict","House",1.02454352811083,FALSE,TRUE
42,"Entire home/apt",2,0,1,0,0,1,1,1,100,"Brooklyn",7,-73.9464615103409,40.6836229940599,FALSE,"flexible","Apartment",0.209656967344384,FALSE,FALSE
104,"Private room",2,20,4,90,30,5,1,1,100,"Brooklyn",1,-73.9140593569914,40.6435130851884,TRUE,"moderate","Apartment",1.15470053837925,FALSE,FALSE
198,"Entire home/apt",3,85,1,81,25,16,1,1,0,"Manhattan",2,-73.9805073176391,40.7773462171312,FALSE,"moderate","Apartment",0.890768986749708,FALSE,FALSE
101,"Entire home/apt",2,0,1,0,0,4,1,0,0,"Manhattan",6,-73.9805773163135,40.743620664928,FALSE,"flexible","Apartment",0.4,FALSE,FALSE
135,"Entire home/apt",3,80,1,0,10,1,1,1,200,"Brooklyn",1,-73.9607568933507,40.6832081071461,FALSE,"moderate","Apartment",0.40689422938558,TRUE,TRUE
39,"Private room",3,50,7,90,15,12,1.5,1,200,"Brooklyn",1,-73.9471603358956,40.6626975541735,FALSE,"moderate","House",-0.188982236504614,FALSE,TRUE
25,"Private room",2,80,3,90,25,2,1,2,0,"Brooklyn",1,-73.9448777713502,40.5905418486472,TRUE,"strict","House",0.739221270954573,FALSE,FALSE
193,"Entire home/apt",4,0,3,72,0,16,1,1,0,"Manhattan",3,-73.9528578923511,40.8000677822329,FALSE,"strict","Apartment",0.892217816219194,FALSE,FALSE
106,"Entire home/apt",2,100,1,30,15,20,1,1,100,"Manhattan",7,-73.9427297859247,40.8210605674507,FALSE,"moderate","Apartment",0.887488796344136,TRUE,TRUE
211,"Entire home/apt",6,100,1,45,150,17,1,2,0,"Manhattan",1,-74.0060684103172,40.7068762928454,FALSE,"strict","Apartment",0.431836495239448,FALSE,FALSE
293,"Entire home/apt",7,0,1,85,0,1,1,4,0,"Brooklyn",2,-73.9509757332174,40.6800355075979,FALSE,"flexible","Other",0.670023909151719,TRUE,FALSE
72,"Private room",2,35,2,14,0,8,1,1,0,"Brooklyn",3,-73.9326858297506,40.6850722626934,FALSE,"moderate","Apartment",0.931380630847599,FALSE,TRUE
189,"Entire home/apt",2,40,1,0,0,5,1,1,0,"Brooklyn",1,-73.9882175861994,40.6648457336439,TRUE,"strict","Apartment",1.07871977994119,FALSE,FALSE
57,"Private room",1,0,1,0,25,1,1,1,0,"Brooklyn",5,-73.943200342256,40.686025637353,FALSE,"strict","House",1.05528970602217,FALSE,FALSE
53,"Private room",2,15,1,0,15,18,1,1,100,"Queens",4,-73.9345824432429,40.7552513691467,TRUE,"flexible","Apartment",1.04030573623561,FALSE,FALSE
107,"Entire home/apt",4,35,3,89,20,4,1,2,0,"Queens",1,-73.7937790424654,40.6853971451907,FALSE,"strict","House",0.0148658829249433,FALSE,TRUE
151,"Entire home/apt",2,0,1,0,0,2,1,1,0,"Manhattan",3,-73.979780235124,40.7250812336201,FALSE,"flexible","Apartment",0.424264068711929,FALSE,FALSE
75,"Private room",2,25,1,0,25,1,1.5,1,0,"Brooklyn",2,-73.9209709392546,40.6923712519057,TRUE,"flexible","Apartment",0.233549683248457,FALSE,FALSE
91,"Private room",2,25,2,0,10,1,1,1,100,"Brooklyn",3,-73.9508574109091,40.7089789399742,FALSE,"strict","Apartment",0.665299143859116,TRUE,FALSE
49,"Private room",2,0,2,86,0,81,1,1,0,"Brooklyn",1,-73.9219200338324,40.6678291031561,TRUE,"strict","Apartment",0.603022689155527,TRUE,FALSE
49,"Private room",2,35,3,33,20,87,1,1,150,"Manhattan",1,-73.9467029115075,40.8220503761745,FALSE,"moderate","House",0.859849207326877,FALSE,TRUE
102,"Entire home/apt",3,75,1,15,25,7,1,1,0,"Manhattan",2,-73.938731669661,40.8089714439754,FALSE,"moderate","Apartment",1.47706749847857,TRUE,FALSE
311,"Entire home/apt",5,0,1,0,0,4,2.5,3,400,"Staten Island",1,-74.1558972958014,40.6255076918376,TRUE,"flexible","House",0.6985354731357,FALSE,FALSE
97,"Entire home/apt",2,100,1,13,50,63,1,1,300,"Queens",2,-73.8626841466544,40.7157600476814,FALSE,"strict","Apartment",0.845921285986994,FALSE,TRUE
71,"Entire home/apt",3,40,1,89,20,16,1,2,0,"Brooklyn",2,-73.8881354761319,40.6367157926952,FALSE,"strict","House",0.408248290463863,FALSE,TRUE
154,"Entire home/apt",4,15,1,16,0,84,1,0,0,"Manhattan",1,-73.9877370388341,40.7466754778446,FALSE,"strict","Apartment",0.474341649025257,FALSE,FALSE
121,"Private room",2,20,1,36,10,23,1,1,100,"Manhattan",2,-74.0022134367523,40.7397052125507,FALSE,"moderate","Apartment",1.19208500815448,FALSE,TRUE
68,"Private room",1,10,2,0,0,1,1,1,100,"Manhattan",1,-73.9654530195633,40.8045957605241,FALSE,"moderate","Apartment",0.154303349962092,FALSE,FALSE
43,"Private room",1,0,1,0,0,4,1,1,0,"Manhattan",1,-73.9421083790726,40.7857589296698,FALSE,"flexible","Apartment",0.154303349962092,FALSE,FALSE
369,"Entire home/apt",6,200,1,0,25,6,3,3,0,"Manhattan",3,-73.9785398596538,40.7450797757712,FALSE,"strict","Apartment",0.0800640769025436,FALSE,FALSE
37,"Private room",2,25,2,63,25,5,1,1,300,"Bronx",15,-73.9015989991831,40.8379567267014,FALSE,"strict","Apartment",0.701646415445623,FALSE,TRUE
60,"Private room",1,0,1,0,0,1,1,1,300,"Brooklyn",5,-73.9420790579738,40.7194808729776,FALSE,"moderate","Apartment",1.42411020909214,FALSE,FALSE
129,"Entire home/apt",3,0,1,0,0,4,1,1,200,"Brooklyn",3,-73.9403938420911,40.7234657803475,TRUE,"moderate","Apartment",0.650791373455968,TRUE,TRUE
194,"Entire home/apt",6,75,1,0,0,1,1,4,0,"Manhattan",2,-73.9853332225801,40.7208781228998,FALSE,"flexible","Apartment",0.151619608715781,FALSE,FALSE
81,"Private room",1,30,1,90,60,2,1,1,300,"Brooklyn",1,-73.9201971254811,40.6799442334505,FALSE,"flexible","House",0.999891886047579,FALSE,FALSE
210,"Entire home/apt",5,50,1,27,25,94,1,1,250,"Manhattan",2,-73.9758061942169,40.7795803570881,FALSE,"moderate","Apartment",2.21979050352011,TRUE,FALSE
111,"Entire home/apt",3,59,2,24,20,48,1,0,0,"Manhattan",1,-73.9506450311217,40.7736881884813,TRUE,"strict","Apartment",1.22274736193177,FALSE,FALSE
53,"Private room",1,0,1,0,40,3,2,3,200,"Brooklyn",1,-73.9617098082912,40.7155790769029,FALSE,"moderate","Condominium",0.185695338177052,FALSE,FALSE
117,"Private room",2,0,1,89,0,1,1,1,0,"Queens",1,-73.8633309023716,40.689466561729,FALSE,"flexible","House",0.308606699924184,FALSE,FALSE
89,"Private room",2,30,1,0,15,8,1,1,0,"Manhattan",2,-73.9956124703734,40.7276891725095,FALSE,"strict","Apartment",0.536875492193159,FALSE,TRUE
102,"Entire home/apt",6,80,2,0,20,30,1,2,400,"Brooklyn",3,-73.9144887673602,40.6833594260813,FALSE,"strict","Apartment",0.686802819743445,FALSE,TRUE
93,"Private room",2,0,1,0,0,6,1,1,0,"Manhattan",1,-73.9839463732542,40.7236131439243,FALSE,"flexible","Apartment",0.707106781186547,FALSE,FALSE
183,"Private room",2,0,2,62,0,11,1,1,0,"Manhattan",3,-74.0145541409784,40.7076348009537,FALSE,"strict","Apartment",0.569494797451499,FALSE,TRUE
103,"Private room",2,30,3,52,35,41,1,1,0,"Brooklyn",2,-73.9815297690754,40.7043990826379,FALSE,"strict","Apartment",0.946203226821853,TRUE,TRUE
148,"Entire home/apt",6,120,3,5,25,108,1,2,150,"Brooklyn",2,-73.9375020672375,40.6796329994014,FALSE,"strict","Apartment",0.40961596025952,FALSE,TRUE
101,"Entire home/apt",2,35,2,21,0,195,1,1,100,"Brooklyn",4,-73.936525582491,40.6912835818773,FALSE,"strict","House",0.556890098923011,TRUE,TRUE
68,"Entire home/apt",3,0,1,0,0,2,1,2,0,"Brooklyn",25,-73.9286513711055,40.697150999536,FALSE,"moderate","Apartment",0.196116135138184,TRUE,FALSE
42,"Private room",2,0,1,16,0,3,1,1,0,"Brooklyn",1,-73.9373890743272,40.7138458670289,FALSE,"flexible","Apartment",0.922233314142514,TRUE,TRUE
64,"Private room",1,0,1,18,0,19,1,1,0,"Manhattan",1,-73.9598484743071,40.8123659902129,FALSE,"flexible","Apartment",0.756585989989537,FALSE,FALSE
40,"Private room",2,25,2,0,0,13,1,1,0,"Brooklyn",2,-73.957136437801,40.6751280119152,FALSE,"flexible","Apartment",0,FALSE,FALSE
161,"Entire home/apt",3,20,1,0,0,9,1,0,200,"Manhattan",6,-73.9734963866183,40.7440170967111,FALSE,"strict","Apartment",0.452267016866645,FALSE,FALSE
78,"Private room",2,25,2,82,25,23,1,1,0,"Queens",1,-73.9206399974386,40.7410036582546,FALSE,"flexible","Apartment",0.738704413501311,FALSE,TRUE
62,"Shared room",2,0,1,0,0,1,1,1,0,"Brooklyn",3,-73.9586606538483,40.6083401716073,FALSE,"strict","Townhouse",0.30920827300957,FALSE,TRUE
97,"Private room",2,0,1,9,0,5,1,1,0,"Brooklyn",2,-73.9570740152016,40.7296521971039,FALSE,"strict","Apartment",0.842712248888213,FALSE,TRUE
129,"Private room",4,50,3,59,65,26,1,1,400,"Manhattan",1,-73.9838321397447,40.7657592314703,FALSE,"strict","Apartment",0.868599036215379,TRUE,FALSE
73,"Entire home/apt",2,50,1,17,0,27,1,0,0,"Brooklyn",3,-73.9046195989981,40.67661062276,FALSE,"moderate","Apartment",0.598050360401733,FALSE,FALSE
109,"Private room",2,0,3,32,0,11,1,1,0,"Brooklyn",2,-73.9575280949972,40.6830546922815,FALSE,"flexible","Apartment",0.758098043578903,TRUE,TRUE
273,"Entire home/apt",3,0,1,2,25,32,1,1,0,"Manhattan",2,-73.9741899968362,40.7854897630178,TRUE,"moderate","Apartment",1.07855015657668,TRUE,FALSE
85,"Entire home/apt",4,50,1,67,20,32,1,1,0,"Manhattan",2,-73.9333642602433,40.8483427379191,FALSE,"moderate","Apartment",0.325395686727984,FALSE,FALSE
68,"Private room",2,20,1,60,10,9,1,1,0,"Queens",1,-73.9354453062122,40.7741811698845,FALSE,"flexible","Apartment",0.472635816866026,FALSE,FALSE
130,"Private room",2,35,1,0,0,3,1,1,0,"Manhattan",1,-73.9691257926588,40.7508394056297,FALSE,"flexible","Apartment",0.875760539039714,FALSE,FALSE
83,"Private room",1,30,1,0,60,2,1,1,500,"Manhattan",4,-73.9893625798855,40.7277781332014,FALSE,"strict","Apartment",1.11732163825467,FALSE,TRUE
69,"Private room",2,0,1,0,0,1,1,1,0,"Manhattan",3,-73.9813552768245,40.7244433271841,TRUE,"flexible","Apartment",0.951661902861773,FALSE,TRUE
134,"Entire home/apt",6,69,11,53,0,2,1,3,0,"Brooklyn",2,-73.9138919591558,40.6611214399247,FALSE,"strict","Apartment",0.409817411244332,FALSE,FALSE
128,"Entire home/apt",4,50,1,20,10,105,1,1,0,"Manhattan",1,-73.9466160820155,40.7738801565987,FALSE,"strict","Apartment",0.732486390896897,FALSE,FALSE
249,"Entire home/apt",12,200,1,56,50,10,1,4,500,"Manhattan",2,-74.0099770490957,40.7039664719811,FALSE,"strict","Apartment",0.973165979225223,TRUE,FALSE
27,"Private room",2,10,5,84,20,37,3,1,0,"Brooklyn",1,-73.9772616938188,40.6327443548263,FALSE,"strict","House",0.651321873950383,FALSE,TRUE
129,"Private room",2,0,1,0,0,4,1,1,0,"Manhattan",1,-73.9611736851667,40.7971224447746,FALSE,"flexible","Condominium",-0.156173761888606,FALSE,TRUE
90,"Private room",2,25,1,32,0,33,1,1,0,"Manhattan",3,-73.934604888352,40.7994541113094,TRUE,"moderate","Apartment",0.301511344577764,FALSE,FALSE
230,"Entire home/apt",5,100,1,0,0,1,2,2,100,"Brooklyn",6,-73.9405346941067,40.6899577425172,FALSE,"strict","Apartment",1.06715675015987,FALSE,TRUE
19,"Private room",2,15,1,1,15,7,1,1,0,"Manhattan",3,-73.9255236182745,40.8667899140062,FALSE,"strict","Apartment",0.577350269189626,FALSE,FALSE
125,"Entire home/apt",2,30,1,0,15,7,1,1,0,"Manhattan",2,-73.9492890407462,40.8156604650835,FALSE,"moderate","Apartment",0.542720420239975,FALSE,FALSE
54,"Private room",2,25,2,1,30,1,1.5,1,100,"Manhattan",2,-73.9412139229218,40.7853785799961,FALSE,"flexible","Apartment",0.612372435695795,TRUE,TRUE
62,"Entire home/apt",2,0,1,0,10,3,1,0,0,"Brooklyn",3,-73.9187909415278,40.7033768850424,FALSE,"flexible","Apartment",0.56980288229819,FALSE,FALSE
335,"Entire home/apt",6,120,1,0,0,3,2.5,3,250,"Brooklyn",7,-73.9760626545871,40.6883309835859,FALSE,"strict","House",0.288675134594813,FALSE,FALSE
69,"Private room",2,20,3,49,10,20,1,1,0,"Brooklyn",2,-73.9069112081546,40.6883348545086,FALSE,"moderate","Apartment",0.529150262212918,FALSE,FALSE
75,"Private room",2,15,3,27,35,19,1,1,100,"Manhattan",5,-73.9399156474528,40.8099670072873,TRUE,"strict","Apartment",0.328797974610715,FALSE,FALSE
118,"Entire home/apt",2,80,1,0,25,6,1,1,0,"Brooklyn",10,-73.9539708029898,40.7084506837061,FALSE,"moderate","Apartment",0.859849207326877,TRUE,FALSE
77,"Private room",2,60,4,8,18,16,2,1,150,"Brooklyn",14,-73.9718130900576,40.6887061510227,TRUE,"strict","Townhouse",1.1457431093955,FALSE,FALSE
82,"Private room",2,0,2,0,20,1,1,1,0,"Brooklyn",1,-73.9466239490361,40.7127914201371,FALSE,"strict","House",0.154303349962092,FALSE,FALSE
75,"Private room",2,40,2,0,25,6,1,1,100,"Manhattan",5,-73.9445571091631,40.8117202061268,FALSE,"strict","Apartment",0.540978953239496,FALSE,FALSE
111,"Private room",2,30,2,8,0,96,1,1,0,"Manhattan",1,-73.9913381051838,40.7600731925048,FALSE,"strict","Apartment",0.581914373962646,TRUE,FALSE
85,"Entire home/apt",2,50,1,20,50,20,1,1,200,"Manhattan",10,-73.9225188602271,40.8682105936269,FALSE,"moderate","Apartment",1.79399250023769,FALSE,FALSE
167,"Entire home/apt",4,50,1,12,15,4,1,1,100,"Manhattan",4,-73.9539007866368,40.77552609474,FALSE,"strict","Apartment",1.35786947966641,FALSE,FALSE
28,"Private room",1,25,2,77,25,18,1,1,350,"Bronx",8,-73.8981455229826,40.8455942763544,FALSE,"strict","Apartment",0.603402426402957,FALSE,TRUE
72,"Entire home/apt",2,0,1,0,0,1,1,1,0,"Brooklyn",5,-73.9776797609711,40.6589458430341,FALSE,"flexible","Apartment",0.600832755431992,FALSE,TRUE
205,"Entire home/apt",3,100,1,0,75,9,1.5,2,100,"Brooklyn",3,-73.9483457893985,40.715610965817,TRUE,"strict","Apartment",1.44192118045595,TRUE,TRUE
138,"Entire home/apt",10,90,1,55,25,65,2,3,0,"Brooklyn",2,-73.9200163453448,40.6785071208046,FALSE,"strict","Apartment",0.715541752799933,FALSE,FALSE
121,"Private room",2,25,1,15,0,37,1,1,0,"Brooklyn",1,-73.942439360677,40.7091590057281,FALSE,"flexible","Apartment",0.936028702882727,FALSE,FALSE
178,"Private room",4,20,2,0,20,4,1.5,1,500,"Brooklyn",2,-73.9980477789936,40.6767351363481,TRUE,"strict","Apartment",0.869626356546304,TRUE,TRUE
215,"Entire home/apt",4,75,1,56,0,5,1,2,800,"Brooklyn",4,-73.9806890041589,40.6723144132889,FALSE,"strict","House",0.533744996164116,FALSE,TRUE
206,"Entire home/apt",2,75,1,0,25,37,1,1,400,"Manhattan",2,-73.997244458762,40.7233667463058,FALSE,"strict","Apartment",0.912343105523647,FALSE,FALSE
111,"Private room",2,20,1,64,0,37,1,1,0,"Brooklyn",1,-73.9734540355726,40.6372534259825,TRUE,"moderate","Apartment",1.46233002120215,FALSE,TRUE
132,"Entire home/apt",2,0,1,0,0,1,1,0,0,"Manhattan",1,-74.0021072496994,40.7399067201819,TRUE,"flexible","Apartment",0.75,FALSE,FALSE
137,"Entire home/apt",2,100,1,0,100,52,1,1,100,"Manhattan",3,-73.944629634592,40.7899557706625,FALSE,"strict","Apartment",0.673603986989643,FALSE,TRUE
114,"Private room",2,60,1,88,30,29,1,1,300,"Manhattan",2,-73.9411779237508,40.8444345950702,FALSE,"strict","Apartment",0.971665620577517,TRUE,TRUE
96,"Entire home/apt",2,39,1,28,100,75,1,1,0,"Manhattan",3,-73.9925684950098,40.712308199832,FALSE,"moderate","Apartment",0.603022689155527,FALSE,FALSE
100,"Private room",2,100,1,0,20,3,1,0,400,"Manhattan",3,-74.0001954747134,40.7450159984412,TRUE,"moderate","Apartment",0.987541439757388,FALSE,FALSE
87,"Private room",1,10,1,89,0,11,1,1,0,"Queens",1,-73.8900602941583,40.7570445227818,FALSE,"flexible","House",0.25,FALSE,FALSE
149,"Private room",2,0,1,0,0,2,1,1,100,"Brooklyn",3,-73.9501206648282,40.7073502984178,FALSE,"strict","Apartment",0.878114079917523,FALSE,FALSE
82,"Private room",2,30,1,0,0,2,1,1,0,"Queens",4,-73.8613100745384,40.7259691417305,TRUE,"strict","Townhouse",1.45554824367149,TRUE,TRUE
73,"Entire home/apt",2,20,1,0,10,7,1,0,0,"Brooklyn",2,-73.9565242298776,40.6586933252051,FALSE,"moderate","Apartment",0.461538461538462,FALSE,TRUE
115,"Private room",2,0,2,0,0,1,1,1,0,"Brooklyn",1,-73.9488777459805,40.7079941684482,FALSE,"flexible","Apartment",0.468521285665818,FALSE,TRUE
215,"Entire home/apt",4,100,2,28,0,29,1,2,0,"Manhattan",4,-73.9891493984745,40.721351367726,FALSE,"moderate","Apartment",1.3459056387073,FALSE,FALSE
650,"Entire home/apt",15,350,3,7,25,25,2,7,500,"Queens",2,-73.9306241557694,40.7578411898004,FALSE,"strict","Apartment",0.509201054874903,FALSE,FALSE
413,"Entire home/apt",3,120,3,39,0,46,1,2,300,"Manhattan",2,-73.9914312918333,40.7253262940497,FALSE,"strict","Loft",0.785674201318386,FALSE,TRUE
161,"Entire home/apt",5,70,1,78,0,2,1,1,300,"Manhattan",1,-73.9326885875614,40.8547118457985,FALSE,"flexible","Apartment",1.05224013529497,TRUE,FALSE
81,"Private room",3,20,1,74,10,22,1,1,0,"Queens",1,-73.9261334921466,40.76818118942,FALSE,"strict","Apartment",0.785674201318386,FALSE,TRUE
